current timestep: 0.0005
0.575 0.000399565
0.625 0.000115152
0.675 2.98654e-05
0.725 6.93867e-06
0.775 1.43637e-06
0.825 2.63254e-07
0.875 4.23905e-08
0.925 5.935e-09
0.975 6.43094e-10
current timestep: 0.014
0.025 0.881052
0.075 0.653456
0.125 0.454179
0.175 0.29452
0.225 0.177511
0.275 0.0991067
0.325 0.0511021
0.375 0.0242673
0.425 0.0105848
0.475 0.00422932
0.525 0.0015438
0.575 0.000513312
0.625 0.000154978
0.675 4.23374e-05
0.725 1.04235e-05
0.775 2.30221e-06
0.825 4.53705e-07
0.875 7.92722e-08
0.925 1.21677e-08
0.975 1.44424e-09
current timestep: 0.0145
0.025 0.883112
0.075 0.65912
0.125 0.462102
0.175 0.30305
0.225 0.185232
0.275 0.105187
0.325 0.0553361
0.375 0.0268978
0.425 0.0120502
0.475 0.00496332
0.525 0.00187481
0.575 0.000647742
0.625 0.000204116
0.675 5.84827e-05
0.725 1.51821e-05
0.775 3.55677e-06
0.825 7.48518e-07
0.875 1.40738e-07
0.925 2.34439e-08
0.975 3.01124e-09
current timestep: 0.015
0.025 0.885069
0.075 0.664515
0.125 0.469695
0.175 0.311297
0.225 0.192787
0.275 0.111226
0.325 0.0596185
0.375 0.0296159
0.425 0.0136023
0.475 0.005763
0.525 0.0022471
0.575 0.00080443
0.625 0.000263715
0.675 7.89493e-05
0.725 2.15171e-05
0.775 5.32018e-06
0.825 1.18861e-06
0.875 2.38835e-07
0.925 4.28162e-08
0.975 5.89328e-09
current timestep: 0.0155
0.025 0.88693
0.075 0.669662
0.125 0.47698
0.175 0.319275
0.225 0.200176
0.275 0.117216
0.325 0.0639394
0.375 0.0324137
0.425 0.0152372
0.475 0.00662769
0.525 0.00266174
0.575 0.00098482
0.625 0.000334905
0.675 0.000104416
0.725 2.97642e-05
0.775 7.73326e-06
0.825 1.82497e-06
0.875 3.89587e-07
0.925 7.46354e-08
0.975 1.09205e-08
current timestep: 0.016
0.025 0.888705
0.075 0.674579
0.125 0.483975
0.175 0.326996
0.225 0.207404
0.275 0.123153
0.325 0.0682897
0.375 0.0352836
0.425 0.0169506
0.475 0.0075564
0.525 0.00311955
0.575 0.00119022
0.625 0.00041879
0.675 0.000135583
0.725 4.02883e-05
0.775 1.09578e-05
0.825 2.71955e-06
0.875 6.13673e-07
0.925 1.24883e-07
0.975 1.92953e-08
current timestep: 0.0165
0.025 0.890398
0.075 0.679283
0.125 0.4907
0.175 0.334473
0.225 0.214472
0.275 0.129031
0.325 0.0726611
0.375 0.0382182
0.425 0.0187383
0.475 0.00854787
0.525 0.00362105
0.575 0.0014218
0.625 0.000516435
0.675 0.000173166
0.725 5.34812e-05
0.775 1.51762e-05
